Project;Avg. Elements;Inconsistency;Context Element;[Time (ms)] Load/Calculate Revision;[Time (ms)] Recognition Time;[Time (ms)] Complement Matching;Complements (Repairs);Historically Observable Repairs (HOR);Historically Observable Undos (HOU);Ranking of Best HOR
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.graphdef_models_gmfgraph.ecore/0036_2006-11-02T23-50-22Z_a687ccb1390eabf1f4c8bb8fc957240fb1cf90f0_coevolution_2007-01-16T21-02-49Z/plugins_org.eclipse.gmf.graphdef_models_gmfgraph.ecore#_aMaIht6tEei97MD7GK1RmA;88;1;3;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.graphdef_models_gmfgraph.ecore/0036_2006-11-02T23-50-22Z_a687ccb1390eabf1f4c8bb8fc957240fb1cf90f0_coevolution_2007-01-16T21-02-49Z/plugins_org.eclipse.gmf.graphdef_models_gmfgraph.ecore#_aMaIoN6tEei97MD7GK1RmA;85;1;4;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.graphdef_models_gmfgraph.ecore/0036_2006-11-02T23-50-22Z_a687ccb1390eabf1f4c8bb8fc957240fb1cf90f0_coevolution_2007-01-16T21-02-49Z/plugins_org.eclipse.gmf.graphdef_models_gmfgraph.ecore#_aMaIvt6tEei97MD7GK1RmA;85;1;4;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.graphdef_models_gmfgraph.ecore/0036_2006-11-02T23-50-22Z_a687ccb1390eabf1f4c8bb8fc957240fb1cf90f0_coevolution_2007-01-16T21-02-49Z/plugins_org.eclipse.gmf.graphdef_models_gmfgraph.ecore#_aNS5pd6tEei97MD7GK1RmA;88;0;5;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.graphdef_models_gmfgraph.ecore/0036_2006-11-02T23-50-22Z_a687ccb1390eabf1f4c8bb8fc957240fb1cf90f0_coevolution_2007-01-16T21-02-49Z/plugins_org.eclipse.gmf.graphdef_models_gmfgraph.ecore#_aNS5v96tEei97MD7GK1RmA;79;0;3;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.graphdef_models_gmfgraph.ecore/0036_2006-11-02T23-50-22Z_a687ccb1390eabf1f4c8bb8fc957240fb1cf90f0_coevolution_2007-01-16T21-02-49Z/plugins_org.eclipse.gmf.graphdef_models_gmfgraph.ecore#_aNS5wt6tEei97MD7GK1RmA;87;0;4;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.graphdef_models_gmfgraph.ecore/0036_2006-11-02T23-50-22Z_a687ccb1390eabf1f4c8bb8fc957240fb1cf90f0_coevolution_2007-01-16T21-02-49Z/plugins_org.eclipse.gmf.graphdef_models_gmfgraph.ecore#_aUUuJN6tEei97MD7GK1RmA;86;0;4;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.map_models_gmfmap.ecore/0088_2006-10-19T17-21-52Z_99b7fbf9f366d016448bbdabdd879cda0fd64ba3_coevolution_2007-03-14T13-59-38Z/plugins_org.eclipse.gmf.map_models_gmfmap.ecore#_av7FD96tEei97MD7GK1RmA;200;7;4;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.map_models_gmfmap.ecore/0027_2006-01-10T20-01-15Z_099331117e961379dbadbcc96de23bcdcd3d5e3f/plugins_org.eclipse.gmf.map_models_gmfmap.ecore#_a1bQLN6tEei97MD7GK1RmA;110;1;3;3;false;true;0
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.map_models_gmfmap.ecore/0088_2006-10-19T17-21-52Z_99b7fbf9f366d016448bbdabdd879cda0fd64ba3_coevolution_2007-03-14T13-59-38Z/plugins_org.eclipse.gmf.map_models_gmfmap.ecore#_a7v6196tEei97MD7GK1RmA;308;3;4;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.map_models_gmfmap.ecore/0088_2006-10-19T17-21-52Z_99b7fbf9f366d016448bbdabdd879cda0fd64ba3_coevolution_2007-03-14T13-59-38Z/plugins_org.eclipse.gmf.map_models_gmfmap.ecore#_a7v62t6tEei97MD7GK1RmA;315;3;3;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.map_models_gmfmap.ecore/0088_2006-10-19T17-21-52Z_99b7fbf9f366d016448bbdabdd879cda0fd64ba3_coevolution_2007-03-14T13-59-38Z/plugins_org.eclipse.gmf.map_models_gmfmap.ecore#_a7v6396tEei97MD7GK1RmA;342;5;4;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.map_models_gmfmap.ecore/0088_2006-10-19T17-21-52Z_99b7fbf9f366d016448bbdabdd879cda0fd64ba3_coevolution_2007-03-14T13-59-38Z/plugins_org.eclipse.gmf.map_models_gmfmap.ecore#_bDmOxd6tEei97MD7GK1RmA;346;1;3;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.map_models_gmfmap.ecore/0088_2006-10-19T17-21-52Z_99b7fbf9f366d016448bbdabdd879cda0fd64ba3_coevolution_2007-03-14T13-59-38Z/plugins_org.eclipse.gmf.map_models_gmfmap.ecore#_bFpeBd6tEei97MD7GK1RmA;324;2;4;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.map_models_gmfmap.ecore/0088_2006-10-19T17-21-52Z_99b7fbf9f366d016448bbdabdd879cda0fd64ba3_coevolution_2007-03-14T13-59-38Z/plugins_org.eclipse.gmf.map_models_gmfmap.ecore#_bG_iL96tEei97MD7GK1RmA;325;2;2;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.map_models_gmfmap.ecore/0088_2006-10-19T17-21-52Z_99b7fbf9f366d016448bbdabdd879cda0fd64ba3_coevolution_2007-03-14T13-59-38Z/plugins_org.eclipse.gmf.map_models_gmfmap.ecore#_bG_iMt6tEei97MD7GK1RmA;312;0;2;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.map_models_gmfmap.ecore/0056_2006-05-11T11-41-59Z_f88baee9c1fbe5bd277321cf808b8db9788783ee/plugins_org.eclipse.gmf.map_models_gmfmap.ecore#_bRm1_N6tEei97MD7GK1RmA;283;0;3;3;false;true;0
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.map_models_gmfmap.ecore/0088_2006-10-19T17-21-52Z_99b7fbf9f366d016448bbdabdd879cda0fd64ba3_coevolution_2007-03-14T13-59-38Z/plugins_org.eclipse.gmf.map_models_gmfmap.ecore#_bfBAP96tEei97MD7GK1RmA;375;1;3;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.tooldef_models_tooldef.ecore/0011_2006-10-31T16-04-40Z_706995c49acf82816a9c1762219ddb48eddb7a3d_coevolution_2007-01-16T21-02-49Z/plugins_org.eclipse.gmf.tooldef_models_tooldef.ecore#_cSK6t96tEei97MD7GK1RmA;30;0;3;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.tooldef_models_tooldef.ecore/0011_2006-10-31T16-04-40Z_706995c49acf82816a9c1762219ddb48eddb7a3d_coevolution_2007-01-16T21-02-49Z/plugins_org.eclipse.gmf.tooldef_models_tooldef.ecore#_cSK6wd6tEei97MD7GK1RmA;30;0;2;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.tooldef_models_tooldef.ecore/0011_2006-10-31T16-04-40Z_706995c49acf82816a9c1762219ddb48eddb7a3d_coevolution_2007-01-16T21-02-49Z/plugins_org.eclipse.gmf.tooldef_models_tooldef.ecore#_cSK63N6tEei97MD7GK1RmA;61;1;4;3;true;false;1
gmf-tooling;295;AClassThatIsAnInterfaceMustAlsoBeAbstract;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.gmp.gmf-tooling/plugins_org.eclipse.gmf.tooldef_models_tooldef.ecore/0011_2006-10-31T16-04-40Z_706995c49acf82816a9c1762219ddb48eddb7a3d_coevolution_2007-01-16T21-02-49Z/plugins_org.eclipse.gmf.tooldef_models_tooldef.ecore#_cSK65d6tEei97MD7GK1RmA;29;2;3;3;true;false;1
ocl;711;ThereMayNotBeTwoOperationsAndWithTheSameSignature;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.ocl/plugins_org.eclipse.ocl.pivot_model_Lookup.ecore/0008_2015-06-27T12-53-05Z_323236adcbbf40b88d9362925b642167097bd466/plugins_org.eclipse.ocl.pivot_model_Lookup.ecore#_fMJ_eN6tEei97MD7GK1RmA;620;33;0;2;false;true;0
papyrus;89;ThereMayNotBeTwoFeaturesNamed;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.papyrus/plugins_infra_core_org.eclipse.papyrus.infra.core.architecture_model_Architecture.ecore/0007_2017-12-19T10-22-14Z_db53bc665d69dcf519579e4615f540ee038bc8af/plugins_infra_core_org.eclipse.papyrus.infra.core.architecture_model_Architecture.ecore#_fWEwj96tEei97MD7GK1RmA;48;0;0;2;false;true;0
qvtd;82;ThereMayNotBeTwoFeaturesNamed;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mmt.qvtd/plugins_org.eclipse.qvtd.pivot.qvtbase_model_QVTbase.ecore/0167_2013-12-02T07-11-23Z_f278e42a7c9237fb23612d856b96ae9e2380ff68_coevolution_2014-11-01T22-07-39Z/plugins_org.eclipse.qvtd.pivot.qvtbase_model_QVTbase.ecore#_CXsq296vEei97MD7GK1RmA;734;2;0;1;false;true;0
sirius;3835;TheDefaultValueLiteralMustBeAValidLiteralOfTheAttributesType;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.sirius/plugins_org.eclipse.sirius_model_viewpoint.ecore/0004_2013-10-02T09-41-41Z_0745304c5dcfd33794d483b3de844eaa02024b10/plugins_org.eclipse.sirius_model_viewpoint.ecore#_fmIVF96vEei97MD7GK1RmA;1025;2;2;10;true;false;0
sirius;3835;TheDefaultValueLiteralMustBeAValidLiteralOfTheAttributesType;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.sirius/plugins_org.eclipse.sirius_model_viewpoint.ecore/0004_2013-10-02T09-41-41Z_0745304c5dcfd33794d483b3de844eaa02024b10/plugins_org.eclipse.sirius_model_viewpoint.ecore#_fmIVqd6vEei97MD7GK1RmA;1058;5;2;10;true;false;0
sirius;3835;TheDefaultValueLiteralMustBeAValidLiteralOfTheAttributesType;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.sirius/plugins_org.eclipse.sirius_model_viewpoint.ecore/0004_2013-10-02T09-41-41Z_0745304c5dcfd33794d483b3de844eaa02024b10/plugins_org.eclipse.sirius_model_viewpoint.ecore#_fmIW_N6vEei97MD7GK1RmA;1024;4;3;7;true;false;0
sirius;3835;TheDefaultValueLiteralMustBeAValidLiteralOfTheAttributesType;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.sirius/plugins_org.eclipse.sirius_model_viewpoint.ecore/0004_2013-10-02T09-41-41Z_0745304c5dcfd33794d483b3de844eaa02024b10/plugins_org.eclipse.sirius_model_viewpoint.ecore#_fmIZ0t6vEei97MD7GK1RmA;1025;8;3;10;true;false;0
stem;289;TheOppositeOfATransientReferenceMustBeTransientIfItIsProxyResolving;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/technology.stem/core_org.eclipse.stem.core_model_graph.ecore/0014_2012-03-03T01-17-30Z_184dab85d91ae853256d35273486ab7b6fbff9e3/core_org.eclipse.stem.core_model_graph.ecore#_XMof9960Eei97MD7GK1RmA;208;3;4;6;true;true;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//Classifier/no_cycles_in_generalization/context/@eGenericType;235;8;1482;12;true;false;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//Classifier/specialize_type/context/@eGenericType;262;11;1493;8;true;false;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//NamedElement/visibility_needs_ownership/context/@eGenericType;247;9;1510;8;true;false;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//Element/not_own_self/context/@eGenericType;232;12;1582;8;true;false;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//Element/has_owner/context/@eGenericType;247;15;1516;8;true;false;0
uml2;3775;ThereMayNotBeAnOperationWithTheSameSignatureAsAnAccessorMethodForFeature;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#_fZD0jd6tEei97MD7GK1RmA;224;77;253;11;false;true;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//Property/multiplicity_of_composite/context/@eGenericType;239;159;1385;16;true;false;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//Property/subsetting_rules/context/@eGenericType;222;161;1401;16;true;false;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//Property/derived_union_is_derived/context/@eGenericType;224;171;1341;16;true;false;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//RedefinableElement/redefinition_context_valid/context/@eGenericType;231;170;1409;16;true;false;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//RedefinableElement/redefinition_consistent/context/@eGenericType;238;160;1385;16;true;false;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//Package/elements_public_or_private/context/@eGenericType;246;168;1349;8;true;false;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//MultiplicityElement/lower_ge_0/context/@eGenericType;223;157;1369;16;true;false;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//MultiplicityElement/upper_ge_lower/context/@eGenericType;223;161;1372;16;true;false;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//Association/association_ends/context/@eGenericType;221;168;1414;8;true;false;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//Operation/only_body_for_query/context/@eGenericType;238;168;1375;8;true;false;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//Operation/at_most_one_return/context/@eGenericType;218;159;1342;8;true;false;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//Constraint/not_apply_to_self/context/@eGenericType;223;164;1334;8;true;false;0
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_CMOF.ecore/0008_2007-09-04T17-28-48Z_40de718257e5f1a919f4b945f3b847333531a282_coevolution_2011-05-12T16-21-52Z/plugins_org.eclipse.uml2.uml_model_CMOF.ecore#//Constraint/value_specification_boolean/context/@eGenericType;226;163;1343;8;true;false;0
